0,1422010,0,33,390432,52500,121329,51364,25706,6084,5712,0,0,2
0,1422010,0,53,390432,52500,121329,51364,25706,6084,5712,0,0,2
0,1422010,0,17,390432,52500,121329,51364,25706,6084,5712,0,0,2
0,1422010,0,51,390432,52500,121329,51364,25706,6084,5712,0,0,2
0,1422010,0,45,390432,52500,121329,51364,25706,6084,5712,0,0,2
0,1422010,0,76,390432,52500,121329,51364,25706,6084,5712,0,0,2
0,1422010,0,7,390432,52500,121329,51364,25706,6084,5712,0,0,2
0,1422010,0,101,390432,52500,121329,51364,25706,6084,5712,0,0,2
0,1422010,0,26,390432,52500,121329,51364,25706,6084,5712,0,0,2
0,342139,0,85,49563,29869,6210,6611,3996,4373,3664,0,0,2
0,342139,0,53,49563,29869,6210,6611,3996,4373,3664,0,0,2
0,342139,0,-22,49563,29869,6210,6611,3996,4373,3664,0,0,2
0,342139,0,269,49563,29869,6210,6611,3996,4373,3664,0,0,2
0,342139,0,5,49563,29869,6210,6611,3996,4373,3664,0,0,2
0,342139,0,170,49563,29869,6210,6611,3996,4373,3664,0,0,2
0,342139,0,-182,49563,29869,6210,6611,3996,4373,3664,0,0,2
0,342139,0,-35,49563,29869,6210,6611,3996,4373,3664,0,0,2
0,342139,0,-44,49563,29869,6210,6611,3996,4373,3664,0,0,2
0,342139,0,141,49563,29869,6210,6611,3996,4373,3664,0,0,2
0,1846682,0,82,1030345,32513,58988,258461,41336,89014,37508,0,0,2
0,1846682,0,-33,1030345,32513,58988,258461,41336,89014,37508,0,0,2
0,1846682,0,-18,1030345,32513,58988,258461,41336,89014,37508,0,0,2
0,1846682,0,117,1030345,32513,58988,258461,41336,89014,37508,0,0,2
0,1846682,0,60,1030345,32513,58988,258461,41336,89014,37508,0,0,2
0,1846682,0,32,1030345,32513,58988,258461,41336,89014,37508,0,0,2
0,1846682,0,24,1030345,32513,58988,258461,41336,89014,37508,0,0,2
0,1846682,0,490,1030345,32513,58988,258461,41336,89014,37508,0,0,2
0,1846682,0,-135,1030345,32513,58988,258461,41336,89014,37508,0,0,2
0,1846682,0,16,1030345,32513,58988,258461,41336,89014,37508,0,0,2
30,94661,35,131,52273,2699,3176,4448,1784,5959,2726,0,0,2
30,94661,35,7,52273,2699,3176,4448,1784,5959,2726,0,0,2
30,94661,35,-13,52273,2699,3176,4448,1784,5959,2726,0,0,2
30,94661,35,405,52273,2699,3176,4448,1784,5959,2726,0,0,2
30,94661,35,-278,52273,2699,3176,4448,1784,5959,2726,0,0,2
30,94661,35,80,52273,2699,3176,4448,1784,5959,2726,0,0,2
30,94661,35,133,52273,2699,3176,4448,1784,5959,2726,0,0,2
30,94661,35,-61,52273,2699,3176,4448,1784,5959,2726,0,0,2
30,94661,35,104,52273,2699,3176,4448,1784,5959,2726,0,0,2
30,94661,35,82,52273,2699,3176,4448,1784,5959,2726,0,0,2
16,1876486,50,67,821777,559509,126783,144260,36793,53505,40695,0,0,2
16,1876486,50,39,821777,559509,126783,144260,36793,53505,40695,0,0,2
16,1876486,50,149,821777,559509,126783,144260,36793,53505,40695,0,0,2
16,1876486,50,-33,821777,559509,126783,144260,36793,53505,40695,0,0,2
16,1876486,50,257,821777,559509,126783,144260,36793,53505,40695,0,0,2
16,1876486,50,-226,821777,559509,126783,144260,36793,53505,40695,0,0,2
16,1876486,50,455,821777,559509,126783,144260,36793,53505,40695,0,0,2
16,1876486,50,-250,821777,559509,126783,144260,36793,53505,40695,0,0,2
16,1876486,50,193,821777,559509,126783,144260,36793,53505,40695,0,0,2
16,1876486,50,139,821777,559509,126783,144260,36793,53505,40695,0,0,2
29,1895652,54,-25,1307622,177372,151042,58509,73965,81462,67465,0,0,2
29,1895652,54,-157,1307622,177372,151042,58509,73965,81462,67465,0,0,2
29,1895652,54,-81,1307622,177372,151042,58509,73965,81462,67465,0,0,2
29,1895652,54,88,1307622,177372,151042,58509,73965,81462,67465,0,0,2
29,1895652,54,263,1307622,177372,151042,58509,73965,81462,67465,0,0,2
29,1895652,54,-264,1307622,177372,151042,58509,73965,81462,67465,0,0,2
29,1895652,54,-43,1307622,177372,151042,58509,73965,81462,67465,0,0,2
29,1895652,54,115,1307622,177372,151042,58509,73965,81462,67465,0,0,2
29,1895652,54,166,1307622,177372,151042,58509,73965,81462,67465,0,0,2
29,1895652,54,73,1307622,177372,151042,58509,73965,81462,67465,0,0,2
35,2268998,70,54,236429,187983,70582,49379,20809,29695,32362,0,0,2
35,2268998,70,4,236429,187983,70582,49379,20809,29695,32362,0,0,2
35,2268998,70,85,236429,187983,70582,49379,20809,29695,32362,0,0,2
35,2268998,70,160,236429,187983,70582,49379,20809,29695,32362,0,0,2
35,2268998,70,1,236429,187983,70582,49379,20809,29695,32362,0,0,2
35,2268998,70,-43,236429,187983,70582,49379,20809,29695,32362,0,0,2
35,2268998,70,97,236429,187983,70582,49379,20809,29695,32362,0,0,2
35,2268998,70,109,236429,187983,70582,49379,20809,29695,32362,0,0,2
35,2268998,70,74,236429,187983,70582,49379,20809,29695,32362,0,0,2
35,2268998,70,59,236429,187983,70582,49379,20809,29695,32362,0,0,2
24,224230,67,36,42505,990,2176,2624,972,584,529,0,0,2
24,224230,67,121,42505,990,2176,2624,972,584,529,0,0,2
24,224230,67,-27,42505,990,2176,2624,972,584,529,0,0,2
24,224230,67,-54,42505,990,2176,2624,972,584,529,0,0,2
24,224230,67,-18,42505,990,2176,2624,972,584,529,0,0,2
24,224230,67,74,42505,990,2176,2624,972,584,529,0,0,2
24,224230,67,35,42505,990,2176,2624,972,584,529,0,0,2
24,224230,67,43,42505,990,2176,2624,972,584,529,0,0,2
24,224230,67,83,42505,990,2176,2624,972,584,529,0,0,2
24,224230,67,53,42505,990,2176,2624,972,584,529,0,0,2
63,677779,69,37,18948,10699,19034,1450,14510,6479,2113,0,0,2
63,677779,69,74,18948,10699,19034,1450,14510,6479,2113,0,0,2
63,677779,69,81,18948,10699,19034,1450,14510,6479,2113,0,0,2
63,677779,69,80,18948,10699,19034,1450,14510,6479,2113,0,0,2
63,677779,69,72,18948,10699,19034,1450,14510,6479,2113,0,0,2
63,677779,69,9,18948,10699,19034,1450,14510,6479,2113,0,0,2
63,677779,69,146,18948,10699,19034,1450,14510,6479,2113,0,0,2
63,677779,69,-122,18948,10699,19034,1450,14510,6479,2113,0,0,2
63,677779,69,-73,18948,10699,19034,1450,14510,6479,2113,0,0,2
63,677779,69,-18,18948,10699,19034,1450,14510,6479,2113,0,0,2
34,215438,61,118,313290,18061,18758,39939,7996,2218,2651,0,0,2
34,215438,61,43,313290,18061,18758,39939,7996,2218,2651,0,0,2
34,215438,61,84,313290,18061,18758,39939,7996,2218,2651,0,0,2
34,215438,61,57,313290,18061,18758,39939,7996,2218,2651,0,0,2
34,215438,61,-90,313290,18061,18758,39939,7996,2218,2651,0,0,2
34,215438,61,-53,313290,18061,18758,39939,7996,2218,2651,0,0,2
34,215438,61,-22,313290,18061,18758,39939,7996,2218,2651,0,0,2
34,215438,61,251,313290,18061,18758,39939,7996,2218,2651,0,0,2
34,215438,61,-13,313290,18061,18758,39939,7996,2218,2651,0,0,2
34,215438,61,76,313290,18061,18758,39939,7996,2218,2651,0,0,2
34,700998,50,-49,126975,35959,6777,7050,17524,14700,6688,0,0,2
34,700998,50,180,126975,35959,6777,7050,17524,14700,6688,0,0,2
34,700998,50,-114,126975,35959,6777,7050,17524,14700,6688,0,0,2
34,700998,50,3,126975,35959,6777,7050,17524,14700,6688,0,0,2
34,700998,50,115,126975,35959,6777,7050,17524,14700,6688,0,0,2
34,700998,50,-60,126975,35959,6777,7050,17524,14700,6688,0,0,2
34,700998,50,134,126975,35959,6777,7050,17524,14700,6688,0,0,2
34,700998,50,70,126975,35959,6777,7050,17524,14700,6688,0,0,2
34,700998,50,305,126975,35959,6777,7050,17524,14700,6688,0,0,2
34,700998,50,-84,126975,35959,6777,7050,17524,14700,6688,0,0,2
48,320851,64,10,155815,3576,61577,37192,11662,13691,11811,0,0,2
48,320851,64,324,155815,3576,61577,37192,11662,13691,11811,0,0,2
48,320851,64,-118,155815,3576,61577,37192,11662,13691,11811,0,0,2
48,320851,64,-85,155815,3576,61577,37192,11662,13691,11811,0,0,2
48,320851,64,52,155815,3576,61577,37192,11662,13691,11811,0,0,2
48,320851,64,130,155815,3576,61577,37192,11662,13691,11811,0,0,2
48,320851,64,-3,155815,3576,61577,37192,11662,13691,11811,0,0,2
48,320851,64,21,155815,3576,61577,37192,11662,13691,11811,0,0,2
48,320851,64,475,155815,3576,61577,37192,11662,13691,11811,0,0,2
48,320851,64,-36,155815,3576,61577,37192,11662,13691,11811,0,0,2
23,1553317,64,11,31501,16727,18244,7366,5108,3618,5087,0,0,2
23,1553317,64,56,31501,16727,18244,7366,5108,3618,5087,0,0,2
23,1553317,64,224,31501,16727,18244,7366,5108,3618,5087,0,0,2
23,1553317,64,-209,31501,16727,18244,7366,5108,3618,5087,0,0,2
23,1553317,64,181,31501,16727,18244,7366,5108,3618,5087,0,0,2
23,1553317,64,-109,31501,16727,18244,7366,5108,3618,5087,0,0,2
23,1553317,64,-25,31501,16727,18244,7366,5108,3618,5087,0,0,2
23,1553317,64,93,31501,16727,18244,7366,5108,3618,5087,0,0,2
23,1553317,64,80,31501,16727,18244,7366,5108,3618,5087,0,0,2
23,1553317,64,138,31501,16727,18244,7366,5108,3618,5087,0,0,2
43,176774,77,-35,99513,19577,27129,21682,11755,8282,7773,0,0,2
43,176774,77,173,99513,19577,27129,21682,11755,8282,7773,0,0,2
43,176774,77,64,99513,19577,27129,21682,11755,8282,7773,0,0,2
43,176774,77,172,99513,19577,27129,21682,11755,8282,7773,0,0,2
43,176774,77,129,99513,19577,27129,21682,11755,8282,7773,0,0,2
43,176774,77,10,99513,19577,27129,21682,11755,8282,7773,0,0,2
43,176774,77,-61,99513,19577,27129,21682,11755,8282,7773,0,0,2
43,176774,77,-73,99513,19577,27129,21682,11755,8282,7773,0,0,2
43,176774,77,42,99513,19577,27129,21682,11755,8282,7773,0,0,2
53,345819,74,37,38279,7117,2440,8077,8412,8096,8361,0,0,2
53,345819,74,101,38279,7117,2440,8077,8412,8096,8361,0,0,2
53,345819,74,402,38279,7117,2440,8077,8412,8096,8361,0,0,2
53,345819,74,-218,38279,7117,2440,8077,8412,8096,8361,0,0,2
53,345819,74,53,38279,7117,2440,8077,8412,8096,8361,0,0,2
53,345819,74,122,38279,7117,2440,8077,8412,8096,8361,0,0,2
53,345819,74,74,38279,7117,2440,8077,8412,8096,8361,0,0,2
53,345819,74,11,38279,7117,2440,8077,8412,8096,8361,0,0,2
53,345819,74,-68,38279,7117,2440,8077,8412,8096,8361,0,0,2
53,345819,74,98,38279,7117,2440,8077,8412,8096,8361,0,0,2
63,162107,67,-5,33386,6598,2324,3666,4043,2984,2379,0,0,2
63,162107,67,36,33386,6598,2324,3666,4043,2984,2379,0,0,2
63,162107,67,-1,33386,6598,2324,3666,4043,2984,2379,0,0,2
63,162107,67,0,33386,6598,2324,3666,4043,2984,2379,0,0,2
63,162107,67,-27,33386,6598,2324,3666,4043,2984,2379,0,0,2
63,162107,67,6,33386,6598,2324,3666,4043,2984,2379,0,0,2
63,162107,67,-50,33386,6598,2324,3666,4043,2984,2379,0,0,2
63,162107,67,372,33386,6598,2324,3666,4043,2984,2379,0,0,2
63,162107,67,-235,33386,6598,2324,3666,4043,2984,2379,0,0,2
63,162107,67,9,33386,6598,2324,3666,4043,2984,2379,0,0,2
63,1308233,56,201,355512,20274,83735,11051,31307,8589,13119,0,0,2
63,1308233,56,322,355512,20274,83735,11051,31307,8589,13119,0,0,2
63,1308233,56,-257,355512,20274,83735,11051,31307,8589,13119,0,0,2
63,1308233,56,28,355512,20274,83735,11051,31307,8589,13119,0,0,2
63,1308233,56,119,355512,20274,83735,11051,31307,8589,13119,0,0,2
63,1308233,56,109,355512,20274,83735,11051,31307,8589,13119,0,0,2
63,1308233,56,75,355512,20274,83735,11051,31307,8589,13119,0,0,2
63,1308233,56,395,355512,20274,83735,11051,31307,8589,13119,0,0,2
63,1308233,56,-244,355512,20274,83735,11051,31307,8589,13119,0,0,2
63,1308233,56,19,355512,20274,83735,11051,31307,8589,13119,0,0,2
53,407076,67,57,14642,16809,4352,5540,1647,3707,1542,0,0,2
53,407076,67,48,14642,16809,4352,5540,1647,3707,1542,0,0,2
53,407076,67,68,14642,16809,4352,5540,1647,3707,1542,0,0,2
53,407076,67,56,14642,16809,4352,5540,1647,3707,1542,0,0,2
53,407076,67,1,14642,16809,4352,5540,1647,3707,1542,0,0,2
53,407076,67,82,14642,16809,4352,5540,1647,3707,1542,0,0,2
53,407076,67,57,14642,16809,4352,5540,1647,3707,1542,0,0,2
53,407076,67,27,14642,16809,4352,5540,1647,3707,1542,0,0,2
53,407076,67,60,14642,16809,4352,5540,1647,3707,1542,0,0,2
53,407076,67,58,14642,16809,4352,5540,1647,3707,1542,0,0,2
53,94026,78,60,15726,12810,9871,23630,7328,5787,7118,0,0,2
53,94026,78,21,15726,12810,9871,23630,7328,5787,7118,0,0,2
53,94026,78,122,15726,12810,9871,23630,7328,5787,7118,0,0,2
53,94026,78,-20,15726,12810,9871,23630,7328,5787,7118,0,0,2
53,94026,78,-123,15726,12810,9871,23630,7328,5787,7118,0,0,2
53,94026,78,-1,15726,12810,9871,23630,7328,5787,7118,0,0,2
53,94026,78,32,15726,12810,9871,23630,7328,5787,7118,0,0,2
53,94026,78,75,15726,12810,9871,23630,7328,5787,7118,0,0,2
53,94026,78,70,15726,12810,9871,23630,7328,5787,7118,0,0,2
53,94026,78,50,15726,12810,9871,23630,7328,5787,7118,0,0,2
37,689674,90,52,184681,97222,32850,13352,10334,6138,6587,0,0,2
37,689674,90,133,184681,97222,32850,13352,10334,6138,6587,0,0,2
37,689674,90,23,184681,97222,32850,13352,10334,6138,6587,0,0,2
37,689674,90,-14,184681,97222,32850,13352,10334,6138,6587,0,0,2
37,689674,90,75,184681,97222,32850,13352,10334,6138,6587,0,0,2
37,689674,90,57,184681,97222,32850,13352,10334,6138,6587,0,0,2
37,689674,90,1,184681,97222,32850,13352,10334,6138,6587,0,0,2
37,689674,90,37,184681,97222,32850,13352,10334,6138,6587,0,0,2
37,689674,90,389,184681,97222,32850,13352,10334,6138,6587,0,0,2
37,689674,90,-375,184681,97222,32850,13352,10334,6138,6587,0,0,2
48,939679,100,144,158274,192293,12335,17453,56438,34179,36498,0,0,2
48,939679,100,-738,158274,192293,12335,17453,56438,34179,36498,0,0,2
48,939679,100,311,158274,192293,12335,17453,56438,34179,36498,0,0,2
48,939679,100,679,158274,192293,12335,17453,56438,34179,36498,0,0,2
48,939679,100,148,158274,192293,12335,17453,56438,34179,36498,0,0,2
48,939679,100,401,158274,192293,12335,17453,56438,34179,36498,0,0,2
48,939679,100,345,158274,192293,12335,17453,56438,34179,36498,0,0,2
48,939679,100,381,158274,192293,12335,17453,56438,34179,36498,0,0,2
48,939679,100,71,158274,192293,12335,17453,56438,34179,36498,0,0,2
48,939679,100,120,158274,192293,12335,17453,56438,34179,36498,0,0,2
54,705500,96,-14,144373,82881,39331,20705,19940,4388,4489,0,0,2
54,705500,96,-86,144373,82881,39331,20705,19940,4388,4489,0,0,2
54,705500,96,135,144373,82881,39331,20705,19940,4388,4489,0,0,2
54,705500,96,98,144373,82881,39331,20705,19940,4388,4489,0,0,2
54,705500,96,-42,144373,82881,39331,20705,19940,4388,4489,0,0,2
54,705500,96,162,144373,82881,39331,20705,19940,4388,4489,0,0,2
54,705500,96,-27,144373,82881,39331,20705,19940,4388,4489,0,0,2
54,705500,96,-39,144373,82881,39331,20705,19940,4388,4489,0,0,2
54,705500,96,68,144373,82881,39331,20705,19940,4388,4489,0,0,2
54,705500,96,43,144373,82881,39331,20705,19940,4388,4489,0,0,2
23,106413,100,-51,12127,8711,2162,1303,597,393,635,0,0,2
23,106413,100,90,12127,8711,2162,1303,597,393,635,0,0,2
23,106413,100,226,12127,8711,2162,1303,597,393,635,0,0,2
23,106413,100,156,12127,8711,2162,1303,597,393,635,0,0,2
23,106413,100,-172,12127,8711,2162,1303,597,393,635,0,0,2
23,106413,100,-3,12127,8711,2162,1303,597,393,635,0,0,2
23,106413,100,-53,12127,8711,2162,1303,597,393,635,0,0,2
23,106413,100,-23,12127,8711,2162,1303,597,393,635,0,0,2
23,106413,100,-77,12127,8711,2162,1303,597,393,635,0,0,2
23,106413,100,-43,12127,8711,2162,1303,597,393,635,0,0,2
38,3607991,100,66,367746,190272,184879,126405,62566,39004,29452,0,0,2
38,3607991,100,258,367746,190272,184879,126405,62566,39004,29452,0,0,2
38,3607991,100,176,367746,190272,184879,126405,62566,39004,29452,0,0,2
38,3607991,100,-45,367746,190272,184879,126405,62566,39004,29452,0,0,2
38,3607991,100,-121,367746,190272,184879,126405,62566,39004,29452,0,0,2
38,3607991,100,135,367746,190272,184879,126405,62566,39004,29452,0,0,2
38,3607991,100,92,367746,190272,184879,126405,62566,39004,29452,0,0,2
38,3607991,100,210,367746,190272,184879,126405,62566,39004,29452,0,0,2
38,3607991,100,-53,367746,190272,184879,126405,62566,39004,29452,0,0,2
38,3607991,100,41,367746,190272,184879,126405,62566,39004,29452,0,0,2
27,3961128,90,-107,656538,60196,145372,13466,63720,128316,56662,0,0,2
27,3961128,90,-136,656538,60196,145372,13466,63720,128316,56662,0,0,2
27,3961128,90,-170,656538,60196,145372,13466,63720,128316,56662,0,0,2
27,3961128,90,215,656538,60196,145372,13466,63720,128316,56662,0,0,2
27,3961128,90,-146,656538,60196,145372,13466,63720,128316,56662,0,0,2
27,3961128,90,13,656538,60196,145372,13466,63720,128316,56662,0,0,2
27,3961128,90,117,656538,60196,145372,13466,63720,128316,56662,0,0,2
27,3961128,90,107,656538,60196,145372,13466,63720,128316,56662,0,0,2
27,3961128,90,-212,656538,60196,145372,13466,63720,128316,56662,0,0,2
37,279523,91,25,76934,39899,57627,31968,18942,14548,19973,0,0,2
37,279523,91,39,76934,39899,57627,31968,18942,14548,19973,0,0,2
37,279523,91,107,76934,39899,57627,31968,18942,14548,19973,0,0,2
37,279523,91,49,76934,39899,57627,31968,18942,14548,19973,0,0,2
37,279523,91,91,76934,39899,57627,31968,18942,14548,19973,0,0,2
37,279523,91,-86,76934,39899,57627,31968,18942,14548,19973,0,0,2
37,279523,91,-1,76934,39899,57627,31968,18942,14548,19973,0,0,2
37,279523,91,69,76934,39899,57627,31968,18942,14548,19973,0,0,2
37,279523,91,189,76934,39899,57627,31968,18942,14548,19973,0,0,2
37,279523,91,-83,76934,39899,57627,31968,18942,14548,19973,0,0,2
48,478309,83,-4,212614,48122,50005,61872,16776,13565,22695,0,0,2
48,478309,83,43,212614,48122,50005,61872,16776,13565,22695,0,0,2
48,478309,83,232,212614,48122,50005,61872,16776,13565,22695,0,0,2
48,478309,83,26,212614,48122,50005,61872,16776,13565,22695,0,0,2
48,478309,83,17,212614,48122,50005,61872,16776,13565,22695,0,0,2
48,478309,83,102,212614,48122,50005,61872,16776,13565,22695,0,0,2
48,478309,83,-55,212614,48122,50005,61872,16776,13565,22695,0,0,2
48,478309,83,109,212614,48122,50005,61872,16776,13565,22695,0,0,2
48,478309,83,-26,212614,48122,50005,61872,16776,13565,22695,0,0,2
48,478309,83,32,212614,48122,50005,61872,16776,13565,22695,0,0,2
43,1132844,74,38,268314,37392,40191,7828,21850,10043,15631,0,0,2
43,1132844,74,28,268314,37392,40191,7828,21850,10043,15631,0,0,2
43,1132844,74,-109,268314,37392,40191,7828,21850,10043,15631,0,0,2
43,1132844,74,181,268314,37392,40191,7828,21850,10043,15631,0,0,2
43,1132844,74,172,268314,37392,40191,7828,21850,10043,15631,0,0,2
43,1132844,74,32,268314,37392,40191,7828,21850,10043,15631,0,0,2
43,1132844,74,-183,268314,37392,40191,7828,21850,10043,15631,0,0,2
43,1132844,74,10,268314,37392,40191,7828,21850,10043,15631,0,0,2
43,1132844,74,76,268314,37392,40191,7828,21850,10043,15631,0,0,2
43,1132844,74,258,268314,37392,40191,7828,21850,10043,15631,0,0,2
30,1194825,64,96,943242,109063,35675,129177,42290,44892,81684,0,0,2
30,1194825,64,229,943242,109063,35675,129177,42290,44892,81684,0,0,2
30,1194825,64,-140,943242,109063,35675,129177,42290,44892,81684,0,0,2
30,1194825,64,167,943242,109063,35675,129177,42290,44892,81684,0,0,2
30,1194825,64,167,943242,109063,35675,129177,42290,44892,81684,0,0,2
30,1194825,64,100,943242,109063,35675,129177,42290,44892,81684,0,0,2
30,1194825,64,103,943242,109063,35675,129177,42290,44892,81684,0,0,2
30,1194825,64,137,943242,109063,35675,129177,42290,44892,81684,0,0,2
30,1194825,64,22,943242,109063,35675,129177,42290,44892,81684,0,0,2
30,1194825,64,-10,943242,109063,35675,129177,42290,44892,81684,0,0,2
41,1540185,57,54,135832,21072,47785,29036,41548,13214,14135,0,0,2
41,1540185,57,-171,135832,21072,47785,29036,41548,13214,14135,0,0,2
41,1540185,57,182,135832,21072,47785,29036,41548,13214,14135,0,0,2
41,1540185,57,-23,135832,21072,47785,29036,41548,13214,14135,0,0,2
41,1540185,57,7,135832,21072,47785,29036,41548,13214,14135,0,0,2
41,1540185,57,130,135832,21072,47785,29036,41548,13214,14135,0,0,2
41,1540185,57,-70,135832,21072,47785,29036,41548,13214,14135,0,0,2
41,1540185,57,6,135832,21072,47785,29036,41548,13214,14135,0,0,2
41,1540185,57,85,135832,21072,47785,29036,41548,13214,14135,0,0,2
41,1540185,57,66,135832,21072,47785,29036,41548,13214,14135,0,0,2
67,194393,51,149,15416,3776,2566,12459,7118,4003,2936,0,0,2
67,194393,51,227,15416,3776,2566,12459,7118,4003,2936,0,0,2
67,194393,51,188,15416,3776,2566,12459,7118,4003,2936,0,0,2
67,194393,51,-25,15416,3776,2566,12459,7118,4003,2936,0,0,2
67,194393,51,-298,15416,3776,2566,12459,7118,4003,2936,0,0,2
67,194393,51,-249,15416,3776,2566,12459,7118,4003,2936,0,0,2
67,194393,51,118,15416,3776,2566,12459,7118,4003,2936,0,0,2
67,194393,51,279,15416,3776,2566,12459,7118,4003,2936,0,0,2
67,194393,51,146,15416,3776,2566,12459,7118,4003,2936,0,0,2
67,194393,51,122,15416,3776,2566,12459,7118,4003,2936,0,0,2
87,1350822,54,35,236666,67276,45673,29922,62093,21407,15559,0,0,2
87,1350822,54,91,236666,67276,45673,29922,62093,21407,15559,0,0,2
87,1350822,54,-20,236666,67276,45673,29922,62093,21407,15559,0,0,2
87,1350822,54,53,236666,67276,45673,29922,62093,21407,15559,0,0,2
87,1350822,54,2,236666,67276,45673,29922,62093,21407,15559,0,0,2
87,1350822,54,180,236666,67276,45673,29922,62093,21407,15559,0,0,2
87,1350822,54,-6,236666,67276,45673,29922,62093,21407,15559,0,0,2
87,1350822,54,102,236666,67276,45673,29922,62093,21407,15559,0,0,2
87,1350822,54,-65,236666,67276,45673,29922,62093,21407,15559,0,0,2
87,1350822,54,73,236666,67276,45673,29922,62093,21407,15559,0,0,2
96,701707,64,92,17852,10273,3724,15363,2424,2854,3405,0,0,2
96,701707,64,2,17852,10273,3724,15363,2424,2854,3405,0,0,2
96,701707,64,-140,17852,10273,3724,15363,2424,2854,3405,0,0,2
96,701707,64,179,17852,10273,3724,15363,2424,2854,3405,0,0,2
96,701707,64,99,17852,10273,3724,15363,2424,2854,3405,0,0,2
96,701707,64,25,17852,10273,3724,15363,2424,2854,3405,0,0,2
96,701707,64,201,17852,10273,3724,15363,2424,2854,3405,0,0,2
96,701707,64,-43,17852,10273,3724,15363,2424,2854,3405,0,0,2
